X[Hz],50V,100V,200V,Background
8321.0,4.426115e-08,5.403892e-08,1.082191e-07,5.738770999999999e-09
8322.0,5.5743179999999996e-08,4.48602e-08,9.56906e-08,3.831177e-09
8323.0,5.2104419999999996e-08,5.15661e-08,9.411986000000001e-08,4.563814000000001e-09
8324.0,5.3551140000000006e-08,7.184724e-08,9.386333e-08,5.23652e-09
8325.0,5.013693e-08,5.189992e-08,1.253463e-07,5.037212000000001e-09
8326.0,5.157361e-08,5.729353e-08,1.231698e-07,4.8225590000000004e-09
8327.0,5.152901e-08,5.346496e-08,9.919063000000001e-08,5.313571e-09
8328.0,5.224304e-08,4.2113639999999994e-08,1.124093e-07,5.8579180000000006e-09
8329.0,6.161257e-08,5.46908e-08,1.04087e-07,4.592607000000001e-09
8330.0,5.5400919999999995e-08,5.6967610000000006e-08,9.836668e-08,5.425203000000001e-09
8331.0,5.1198499999999994e-08,4.630923e-08,1.1323310000000001e-07,5.392953000000001e-09
8332.0,5.713895e-08,6.548463e-08,8.513306e-08,4.616849e-09
8333.0,4.854106e-08,4.992179e-08,1.077194e-07,5.814161e-09
8334.0,5.573780999999999e-08,5.6241609999999996e-08,9.783408e-08,4.895464e-09
8335.0,5.342194999999999e-08,5.092264e-08,1.118895e-07,4.975672000000001e-09
8336.0,6.161034e-08,7.616161999999999e-08,1.204829e-07,5.266553000000001e-09
8337.0,5.250872e-08,5.5202999999999995e-08,9.559728e-08,5.322904000000001e-09
8338.0,5.576329e-08,5.017348999999999e-08,1.324997e-07,5.511196e-09
8339.0,5.3227199999999995e-08,6.582451e-08,1.0584339999999999e-07,4.482807e-09
8340.0,4.5892089999999994e-08,6.543575e-08,1.044997e-07,3.732764e-09
8341.0,5.542664e-08,5.681156e-08,9.653703e-08,4.727716e-09
8342.0,5.191744e-08,5.367395e-08,1.122707e-07,4.806956e-09
8343.0,5.193442e-08,5.056924e-08,9.865518e-08,4.984206e-09
8344.0,4.763292e-08,6.072319000000001e-08,1.077839e-07,4.170992999999999e-09
8345.0,4.9317230000000005e-08,6.005573e-08,1.088006e-07,4.752817e-09
8346.0,5.4121319999999995e-08,5.253138e-08,1.246178e-07,5.782456999999999e-09
8347.0,5.085559e-08,5.747453e-08,1.212925e-07,5.261631e-09
8348.0,4.851128e-08,5.8657330000000006e-08,9.815049e-08,4.5147719999999995e-09
8349.0,4.262466000000001e-08,5.532008e-08,1.180312e-07,5.141783e-09
8350.0,5.100502e-08,5.521636e-08,9.776402000000001e-08,4.5965e-09
8351.0,4.400946e-08,6.837777e-08,9.671312e-08,4.559463e-09
8352.0,5.5198599999999995e-08,5.775021e-08,1.0167760000000001e-07,5.3144639999999995e-09
8353.0,5.913559999999999e-08,5.937852e-08,1.207717e-07,5.136147e-09
8354.0,4.6456499999999996e-08,4.894698e-08,1.285478e-07,4.1364020000000005e-09
8355.0,5.200302e-08,6.424181e-08,1.0627939999999999e-07,4.831374e-09
8356.0,6.177784e-08,5.225430999999999e-08,8.879797e-08,5.62389e-09
8357.0,4.391327e-08,6.03936e-08,9.459571e-08,5.041645e-09
8358.0,5.498191e-08,5.296323999999999e-08,9.796347000000001e-08,4.506922e-09
8359.0,4.317704e-08,5.932140000000001e-08,1.2264179999999998e-07,4.6958890000000005e-09
8360.0,4.810964e-08,4.7981489999999995e-08,1.350526e-07,5.165683e-09
8361.0,5.108428e-08,5.7638110000000005e-08,1.2566930000000001e-07,5.091366000000001e-09
8362.0,4.8524830000000005e-08,6.799836999999999e-08,1.2951150000000001e-07,4.364542e-09
8363.0,4.7619759999999995e-08,5.7150669999999994e-08,9.838004e-08,5.595405e-09
8364.0,4.733536e-08,5.9419349999999997e-08,1.0888999999999999e-07,4.783078e-09
8365.0,5.0965530000000004e-08,5.293623e-08,1.014497e-07,4.985924e-09
8366.0,5.3534809999999995e-08,5.681408e-08,1.2548169999999998e-07,5.343248000000001e-09
8367.0,5.3220210000000004e-08,6.08671e-08,1.220124e-07,5.1487689999999995e-09
8368.0,5.3541050000000005e-08,4.536524e-08,1.222526e-07,4.4567840000000004e-09
8369.0,5.348699e-08,4.878745999999999e-08,1.0289710000000002e-07,3.7194179999999997e-09
8370.0,5.9528559999999995e-08,5.601465e-08,8.947937e-08,4.888896e-09
8371.0,6.330047e-08,5.572829000000001e-08,1.249513e-07,4.660430999999999e-09
8372.0,5.599048000000001e-08,5.415325e-08,1.103326e-07,4.684178e-09
8373.0,5.8171080000000004e-08,5.790159e-08,9.807858e-08,4.185724e-09
8374.0,5.505264e-08,5.4735069999999996e-08,1.106017e-07,5.88075e-09
8375.0,5.759984999999999e-08,6.36658e-08,1.0821639999999999e-07,4.169731e-09
8376.0,4.118345e-08,4.83775e-08,1.11059e-07,4.624715999999999e-09
8377.0,4.568458000000001e-08,5.725363e-08,1.136732e-07,4.2770870000000005e-09
8378.0,5.582136e-08,5.8643580000000004e-08,1.1132270000000001e-07,4.715662999999999e-09
8379.0,4.5172099999999995e-08,5.7724419999999996e-08,9.444453e-08,4.518495e-09
8380.0,5.8520099999999996e-08,5.880286e-08,1.12964e-07,3.945114e-09
8381.0,4.9041760000000006e-08,4.981941e-08,8.832025999999999e-08,5.067063e-09
8382.0,5.464326e-08,5.9504630000000004e-08,1.4490620000000002e-07,4.1949e-09
8383.0,5.8759639999999996e-08,5.519902e-08,1.292487e-07,4.890928e-09
8384.0,6.046042e-08,5.8041529999999994e-08,1.0980830000000002e-07,4.604124e-09
8385.0,4.9010350000000006e-08,5.5377910000000006e-08,1.227961e-07,4.538149e-09
8386.0,5.19329e-08,5.68151e-08,1.1600849999999999e-07,5.506247e-09
8387.0,5.118189e-08,6.264577e-08,1.138393e-07,5.51786e-09
8388.0,5.041288e-08,5.3003809999999995e-08,1.049636e-07,5.344774e-09
8389.0,5.898874e-08,6.500430000000001e-08,1.208138e-07,5.836769e-09
8390.0,5.522608e-08,5.5110849999999995e-08,1.1780849999999999e-07,4.5330579999999994e-09
8391.0,5.3051980000000004e-08,4.971062e-08,1.392264e-07,4.691082e-09
8392.0,4.652724e-08,6.352101e-08,1.221211e-07,5.6598609999999994e-09
8393.0,5.628054e-08,6.330687e-08,1.234827e-07,4.639914e-09
8394.0,4.924226999999999e-08,6.005743e-08,1.200918e-07,4.231015999999999e-09
8395.0,5.308176e-08,6.394614e-08,1.152312e-07,5.007987e-09
8396.0,4.5241610000000004e-08,6.030647e-08,1.212299e-07,5.431666999999999e-09
8397.0,5.825777e-08,5.770409e-08,1.3927250000000002e-07,5.12112e-09
8398.0,4.652347e-08,6.383348000000001e-08,1.016592e-07,4.857183e-09
8399.0,5.51676e-08,5.855961e-08,1.0846119999999999e-07,4.939559e-09
8400.0,4.9303220000000005e-08,6.51772e-08,1.3159320000000002e-07,5.567227e-09
8401.0,5.9517949999999995e-08,5.116373e-08,1.163362e-07,5.032861e-09
8402.0,5.09426e-08,6.487972e-08,1.39076e-07,4.816332000000001e-09
8403.0,5.193877e-08,6.237452999999999e-08,1.217121e-07,4.879082999999999e-09
8404.0,5.3726080000000006e-08,6.587745e-08,1.1515930000000001e-07,4.8626530000000005e-09
8405.0,5.115864e-08,5.480589e-08,1.1994019999999998e-07,5.476115e-09
8406.0,4.799519e-08,4.7635559999999996e-08,1.271937e-07,4.646224e-09
8407.0,4.410998e-08,5.853962e-08,1.1090949999999999e-07,5.712516e-09
8408.0,5.510664e-08,5.2626480000000005e-08,1.13231e-07,4.76091e-09
8409.0,5.038987000000001e-08,4.885667e-08,1.352246e-07,4.7694929999999995e-09
8410.0,5.2648e-08,5.039051000000001e-08,1.1726219999999999e-07,3.6026929999999994e-09
8411.0,5.19789e-08,5.031499e-08,1.433557e-07,4.80658e-09
8412.0,5.587736000000001e-08,5.724293e-08,1.0770430000000001e-07,5.372883e-09
8413.0,4.7986389999999996e-08,6.014130000000001e-08,1.266777e-07,5.022061999999999e-09
8414.0,4.840019e-08,6.150056000000001e-08,1.128943e-07,4.0872199999999995e-09
8415.0,4.2217580000000006e-08,6.24489e-08,1.161807e-07,5.0452089999999995e-09
8416.0,4.5159019999999994e-08,4.618507e-08,1.3262620000000002e-07,4.5370879999999995e-09
8417.0,4.874099e-08,6.294484e-08,1.177545e-07,5.094075999999999e-09
8418.0,5.007422e-08,5.407679e-08,1.315485e-07,4.329017e-09
8419.0,4.504524e-08,5.992656e-08,1.45609e-07,4.4346229999999994e-09
8420.0,4.091465e-08,4.4631110000000006e-08,1.3276970000000001e-07,5.464015e-09
8421.0,6.423495e-08,5.194387e-08,1.380638e-07,4.155043e-09
8422.0,5.2434199999999996e-08,6.42175e-08,9.808278999999998e-08,5.0138779999999994e-09
8423.0,4.606051e-08,6.051503e-08,1.284584e-07,4.8472910000000004e-09
8424.0,4.8465850000000004e-08,5.853939e-08,1.249072e-07,6.275873e-09
8425.0,4.528073e-08,5.0589199999999995e-08,1.435056e-07,5.4219059999999995e-09
8426.0,4.902325e-08,5.248983e-08,1.1464189999999998e-07,4.787458e-09
8427.0,6.052402e-08,5.882901000000001e-08,1.534157e-07,4.832826e-09
8428.0,4.790047e-08,6.158658999999999e-08,1.1542060000000002e-07,4.573484e-09
8429.0,5.2631300000000006e-08,5.7433579999999995e-08,1.256428e-07,4.807159000000001e-09
8430.0,5.220047e-08,5.701585e-08,1.0896930000000002e-07,5.525228e-09
8431.0,5.489587999999999e-08,6.433136e-08,1.362607e-07,4.9783080000000005e-09
8432.0,6.166209e-08,4.866079e-08,1.279758e-07,5.422486e-09
8433.0,5.0931430000000006e-08,6.262694e-08,1.20563e-07,4.864047e-09
8434.0,4.951719000000001e-08,4.593708e-08,1.307596e-07,5.483985999999999e-09
8435.0,4.780864e-08,6.295466000000001e-08,1.269285e-07,6.303446999999999e-09
8436.0,5.284903e-08,7.653201e-08,1.199634e-07,4.566944000000001e-09
8437.0,5.777585e-08,5.660793e-08,1.2242460000000002e-07,4.503737e-09
8438.0,4.91359e-08,6.426875e-08,1.167438e-07,5.008030999999999e-09
8439.0,4.499656e-08,6.064715e-08,9.802275e-08,5.0160579999999995e-09
8440.0,5.6130910000000006e-08,4.410926e-08,1.0741250000000001e-07,5.148838e-09
8441.0,4.904942e-08,5.21936e-08,1.475643e-07,5.829506e-09
8442.0,3.8543300000000006e-08,5.144362e-08,1.143223e-07,5.097019e-09
8443.0,5.677367e-08,5.106603e-08,1.2675189999999998e-07,4.406008e-09
8444.0,5.309071e-08,5.609126e-08,1.246524e-07,5.3093959999999994e-09
8445.0,4.9148139999999996e-08,6.053799e-08,1.134173e-07,4.755375e-09
8446.0,5.3773900000000003e-08,5.1962890000000005e-08,1.3203860000000001e-07,4.784890000000001e-09
8447.0,4.992808999999999e-08,5.076832e-08,1.345026e-07,5.210279000000001e-09
8448.0,4.7299819999999996e-08,4.970153e-08,1.478621e-07,4.863199e-09
8449.0,4.6253699999999995e-08,5.764916000000001e-08,1.199553e-07,4.431352e-09
8450.0,5.7380760000000006e-08,5.7328289999999995e-08,1.147062e-07,4.4440839999999994e-09
8451.0,4.833851e-08,5.8676570000000005e-08,1.5269810000000003e-07,4.393594e-09
8452.0,5.4812459999999996e-08,5.567406e-08,1.372921e-07,4.677861e-09
8453.0,4.9838490000000003e-08,5.5138749999999995e-08,1.3710329999999998e-07,5.235203e-09
8454.0,5.767841000000001e-08,5.372172e-08,1.219328e-07,6.132791999999999e-09
8455.0,4.9662290000000005e-08,6.077647e-08,1.246369e-07,4.81907e-09
8456.0,5.565029e-08,6.067496e-08,1.0428280000000001e-07,5.709231e-09
8457.0,6.430179e-08,5.501043e-08,1.3115879999999998e-07,4.778731e-09
8458.0,4.472974e-08,4.332048e-08,1.1530339999999999e-07,4.607706e-09
8459.0,5.7459199999999996e-08,5.413157e-08,1.300384e-07,5.464631999999999e-09
8460.0,5.3088179999999996e-08,5.143383999999999e-08,1.282462e-07,4.689327999999999e-09
8461.0,4.056766000000001e-08,4.969893e-08,1.227786e-07,5.223987e-09
8462.0,5.46352e-08,5.5343530000000005e-08,1.419704e-07,4.906866e-09
8463.0,4.675559e-08,4.610379e-08,1.336406e-07,4.428982e-09
8464.0,4.195887e-08,5.746804e-08,1.351261e-07,4.843574e-09
8465.0,5.8985059999999994e-08,5.250478e-08,1.133099e-07,5.425826e-09
8466.0,5.749661e-08,5.42968e-08,1.288836e-07,5.0271769999999995e-09
8467.0,4.681996e-08,4.786645e-08,1.270032e-07,4.9013220000000004e-09
8468.0,5.184222e-08,5.3748620000000005e-08,1.251753e-07,5.106455e-09
8469.0,5.651077e-08,5.760461e-08,1.354665e-07,4.4874740000000005e-09
8470.0,4.877119e-08,5.81119e-08,1.284282e-07,5.266387e-09
8471.0,5.428025e-08,5.537580999999999e-08,9.499161000000001e-08,5.3485169999999995e-09
8472.0,4.9726429999999996e-08,5.365583999999999e-08,1.275375e-07,4.709969e-09
8473.0,5.0801620000000005e-08,4.8703e-08,1.165584e-07,4.824567e-09
8474.0,5.227837e-08,4.7601290000000004e-08,1.135072e-07,4.775447e-09
8475.0,5.2203050000000004e-08,5.316224e-08,1.3536139999999999e-07,5.720013e-09
8476.0,5.2407890000000006e-08,5.808637999999999e-08,1.1224470000000001e-07,4.927083e-09
8477.0,4.913394999999999e-08,4.945169e-08,1.185891e-07,3.4346720000000003e-09
8478.0,4.863494e-08,5.425013e-08,1.343808e-07,5.200438000000001e-09
8479.0,5.774228e-08,5.24819e-08,1.060496e-07,5.065329000000001e-09
8480.0,5.299601e-08,5.8992010000000006e-08,1.255988e-07,4.332709e-09
8481.0,5.373492e-08,6.832416000000001e-08,1.1105069999999999e-07,3.761381e-09
8482.0,4.678229e-08,5.3141370000000005e-08,1.386946e-07,4.8925980000000004e-09
8483.0,6.000058999999999e-08,5.827934e-08,1.49534e-07,4.946576e-09
8484.0,4.744333999999999e-08,4.618161e-08,1.299564e-07,5.314708e-09
8485.0,5.441944e-08,5.466226e-08,1.354625e-07,4.820155e-09
8486.0,5.948264e-08,6.589057e-08,1.117174e-07,5.924259e-09
8487.0,5.674352e-08,7.315588000000001e-08,1.170773e-07,4.515432e-09
8488.0,5.179641e-08,5.252472e-08,1.063642e-07,4.9478590000000004e-09
8489.0,5.359467e-08,5.7167779999999995e-08,1.170721e-07,5.1199220000000005e-09
8490.0,4.38572e-08,5.023198000000001e-08,1.1636060000000001e-07,5.762031e-09
8491.0,4.6782709999999996e-08,6.455891999999999e-08,1.254923e-07,5.004811e-09
8492.0,5.294894e-08,4.0896480000000005e-08,1.33797e-07,4.40007e-09
8493.0,6.052083000000001e-08,4.762779e-08,1.1835710000000001e-07,4.796074000000001e-09
8494.0,5.478883000000001e-08,5.16367e-08,1.1715780000000001e-07,4.516754e-09
8495.0,4.884429e-08,6.112382000000001e-08,1.3708399999999999e-07,4.145831e-09
8496.0,5.007861e-08,4.802483000000001e-08,1.235338e-07,5.257359000000001e-09
8497.0,5.8366550000000005e-08,5.74262e-08,1.1009830000000001e-07,5.062015999999999e-09
8498.0,5.360873000000001e-08,5.941446e-08,1.476804e-07,4.771157999999999e-09
8499.0,4.5701049999999996e-08,5.895718000000001e-08,1.2562430000000002e-07,5.316451e-09
8500.0,5.157649e-08,4.8346349999999994e-08,1.295008e-07,4.28576e-09
8501.0,4.578364e-08,5.677258e-08,1.3923160000000002e-07,5.388404e-09
8502.0,4.5421379999999996e-08,6.384865e-08,1.180146e-07,4.739725999999999e-09
8503.0,5.9250730000000006e-08,5.2813679999999996e-08,1.257851e-07,5.426425e-09
8504.0,4.750661e-08,5.47792e-08,1.479244e-07,4.434434e-09
8505.0,5.360206e-08,5.197241e-08,8.020835e-08,5.3502399999999995e-09
8506.0,4.298832e-08,5.690264e-08,1.3301920000000002e-07,4.498399999999999e-09
8507.0,5.230008e-08,6.299735e-08,1.3467420000000002e-07,4.568708999999999e-09
8508.0,5.192608e-08,5.9494860000000006e-08,1.626792e-07,4.9398750000000006e-09
8509.0,5.245026e-08,6.753093e-08,1.235609e-07,4.931833e-09
8510.0,4.7336039999999994e-08,5.617915e-08,1.36616e-07,4.738300999999999e-09
8511.0,5.30211e-08,5.6901010000000004e-08,1.207356e-07,5.03731e-09
8512.0,5.576847e-08,5.97051e-08,1.3267479999999998e-07,5.246329000000001e-09
8513.0,5.24334e-08,4.5074050000000006e-08,1.329675e-07,4.882805e-09
8514.0,4.3901650000000006e-08,5.0507839999999993e-08,1.6258610000000002e-07,5.3754599999999996e-09
8515.0,5.6406300000000005e-08,5.0380060000000004e-08,1.161255e-07,5.056576000000001e-09
8516.0,5.912833e-08,5.688725e-08,1.204056e-07,4.987878e-09
8517.0,5.961414e-08,5.347524e-08,1.297476e-07,4.829092e-09
8518.0,5.166608e-08,4.9567639999999995e-08,1.0910960000000001e-07,4.576193e-09
8519.0,4.2384500000000005e-08,5.574138e-08,1.6438610000000002e-07,5.8398719999999994e-09
8520.0,5.857076e-08,4.7572349999999997e-08,1.174765e-07,4.22262e-09
8521.0,4.759692e-08,5.38035e-08,1.407313e-07,5.012814e-09
8522.0,4.234858999999999e-08,5.167984e-08,1.3259820000000002e-07,5.078809e-09
8523.0,4.321673e-08,4.241911e-08,1.371228e-07,5.847093000000001e-09
8524.0,4.439522e-08,7.02486e-08,1.371812e-07,4.640317e-09
8525.0,4.955066e-08,6.594702000000001e-08,1.397901e-07,5.117175000000001e-09
8526.0,5.368208999999999e-08,5.036112e-08,1.441433e-07,5.782020999999999e-09
8527.0,5.229094e-08,5.537419e-08,1.288463e-07,4.002249000000001e-09
8528.0,5.761538e-08,5.592193e-08,1.352145e-07,5.488125e-09
8529.0,4.5496339999999995e-08,5.287472e-08,1.353364e-07,6.099386e-09
8530.0,4.103695e-08,7.292283e-08,1.282644e-07,4.975215e-09
8531.0,4.8546309999999996e-08,6.728747e-08,1.358575e-07,5.126108e-09
8532.0,4.65491e-08,5.367387e-08,1.353011e-07,5.390258000000001e-09
8533.0,5.643325e-08,6.127105e-08,1.546863e-07,5.041471e-09
8534.0,5.219929e-08,6.248568e-08,1.4060120000000001e-07,4.338955e-09
8535.0,5.701632e-08,5.773251e-08,1.556969e-07,4.815655e-09
8536.0,4.700566e-08,4.621985e-08,1.607371e-07,4.7987399999999995e-09
8537.0,5.542427e-08,6.465262e-08,1.225739e-07,5.768837e-09
8538.0,5.263236e-08,6.610991999999999e-08,1.438928e-07,4.479593e-09
8539.0,4.194504e-08,6.789026e-08,1.295662e-07,4.9613259999999994e-09
8540.0,4.753405e-08,5.541344e-08,1.468243e-07,4.769401e-09
8541.0,5.9397339999999995e-08,6.369808e-08,1.5069139999999998e-07,4.3979420000000004e-09
8542.0,5.380934e-08,5.7255199999999996e-08,1.511604e-07,4.4141079999999995e-09
8543.0,6.092596e-08,5.56386e-08,1.373921e-07,4.993492e-09
8544.0,5.1381510000000006e-08,6.089377e-08,1.625984e-07,5.419003000000001e-09
8545.0,5.547837e-08,4.684826e-08,1.26639e-07,5.604035e-09
8546.0,5.167372e-08,5.7603730000000004e-08,1.5174339999999998e-07,5.505326e-09
8547.0,5.230082e-08,6.006093e-08,1.7094950000000002e-07,4.455529999999999e-09
8548.0,4.7724449999999996e-08,6.061595999999999e-08,1.423131e-07,5.687154000000001e-09
8549.0,5.2643699999999995e-08,5.863682e-08,1.58153e-07,5.211899e-09
8550.0,4.793744e-08,5.3805190000000005e-08,1.473657e-07,4.26021e-09
8551.0,5.089068e-08,5.718086e-08,1.7180810000000002e-07,4.5279520000000005e-09
8552.0,4.83136e-08,6.403751e-08,1.028397e-07,4.56465e-09
8553.0,4.658987000000001e-08,4.070414e-08,1.3012900000000001e-07,3.892428e-09
8554.0,5.9321129999999994e-08,5.10313e-08,1.3839479999999998e-07,4.691224e-09
8555.0,5.321604e-08,4.6079410000000004e-08,1.432315e-07,4.099178e-09
8556.0,4.4406879999999997e-08,6.170912e-08,1.4695029999999998e-07,4.175533e-09
8557.0,4.569906e-08,6.061001e-08,1.193786e-07,4.923701e-09
8558.0,5.487858999999999e-08,5.4901099999999995e-08,1.283189e-07,4.8487179999999996e-09
8559.0,5.804043e-08,6.650707e-08,1.537041e-07,5.148855999999999e-09
8560.0,5.4179870000000004e-08,5.4165470000000007e-08,1.494271e-07,5.287262e-09
8561.0,5.271533e-08,5.12294e-08,1.402248e-07,4.658611e-09
8562.0,5.095162e-08,5.729887000000001e-08,1.4230729999999998e-07,4.423702999999999e-09
8563.0,5.2206529999999995e-08,5.8539580000000005e-08,1.220995e-07,5.724849e-09
8564.0,5.3797519999999996e-08,6.302914e-08,1.516321e-07,4.3322539999999994e-09
8565.0,5.0959160000000005e-08,5.4841680000000006e-08,1.4374889999999998e-07,5.553762e-09
8566.0,5.2321550000000006e-08,5.3745019999999996e-08,1.467096e-07,4.954944000000001e-09
8567.0,4.754492e-08,6.318536e-08,1.3321339999999999e-07,4.758380999999999e-09
8568.0,5.758365e-08,6.711769999999999e-08,1.468205e-07,5.029232e-09
8569.0,4.676158e-08,5.887037e-08,1.1250910000000001e-07,5.026603000000001e-09
8570.0,4.751017e-08,5.100097e-08,1.540073e-07,4.375893e-09
8571.0,4.615386e-08,5.3462129999999994e-08,1.4277070000000003e-07,5.641871e-09
8572.0,5.963726999999999e-08,6.903693e-08,1.291248e-07,4.832960999999999e-09
8573.0,5.336558e-08,4.953194e-08,1.436197e-07,5.147273e-09
8574.0,5.385335e-08,4.961129e-08,1.6371849999999997e-07,5.578975e-09
8575.0,4.809711e-08,4.280584999999999e-08,1.2125799999999999e-07,5.565078e-09
8576.0,5.853352e-08,5.8515949999999997e-08,1.4109820000000002e-07,4.248018e-09
8577.0,4.5459239999999994e-08,5.886383e-08,1.4033139999999998e-07,4.170776e-09
8578.0,5.7102719999999995e-08,7.086338e-08,1.282904e-07,4.472100000000001e-09
8579.0,6.138376999999999e-08,4.5276550000000004e-08,1.458393e-07,4.7451220000000005e-09
8580.0,4.81709e-08,4.4839720000000007e-08,1.557905e-07,4.409443e-09
8581.0,5.419938e-08,4.959098e-08,1.377791e-07,4.447196e-09
8582.0,5.2989350000000005e-08,5.535101e-08,1.623072e-07,4.978228e-09
8583.0,4.8103889999999997e-08,5.896463e-08,1.4619079999999998e-07,4.696963e-09
8584.0,5.3734500000000004e-08,5.887804e-08,1.7631280000000001e-07,5.076247e-09
8585.0,5.024843e-08,5.8715330000000006e-08,1.399446e-07,5.186003e-09
8586.0,5.155281e-08,6.163216e-08,1.187138e-07,5.1139429999999995e-09
8587.0,4.454892e-08,5.2120160000000004e-08,1.225564e-07,5.041878e-09
8588.0,5.397691e-08,5.571454e-08,1.143473e-07,5.013835999999999e-09
8589.0,4.8560169999999994e-08,6.032946e-08,1.201318e-07,6.1043059999999995e-09
8590.0,5.2827019999999994e-08,5.183372e-08,1.494094e-07,4.8324250000000005e-09
8591.0,5.2328830000000004e-08,6.562580000000001e-08,1.1294859999999999e-07,5.333644000000001e-09
8592.0,5.0824660000000004e-08,5.592041e-08,1.206973e-07,4.51962e-09
8593.0,5.246721e-08,6.177006e-08,1.312979e-07,4.664385000000001e-09
8594.0,5.0221300000000006e-08,5.257048e-08,1.3649629999999998e-07,4.4917029999999994e-09
8595.0,5.408451e-08,5.402182e-08,1.375029e-07,3.953708000000001e-09
8596.0,5.439725e-08,6.288991999999999e-08,1.235911e-07,4.755695e-09
8597.0,4.4945650000000005e-08,4.753831e-08,1.4731679999999998e-07,4.524274e-09
8598.0,5.922719e-08,6.324234e-08,1.422245e-07,5.50864e-09
8599.0,4.558026e-08,5.402157e-08,1.162831e-07,4.299646e-09
8600.0,4.855117e-08,5.3707339999999995e-08,1.4141310000000002e-07,4.396889e-09
8601.0,5.128798000000001e-08,4.590361e-08,1.214005e-07,3.985138e-09
8602.0,4.749219e-08,5.886514e-08,1.3238960000000001e-07,5.199405e-09
8603.0,5.245436e-08,6.087133999999999e-08,1.3985049999999999e-07,5.213635999999999e-09
8604.0,4.8714260000000005e-08,5.9428720000000006e-08,1.415546e-07,4.752977e-09
8605.0,4.753365000000001e-08,5.946471e-08,1.7299700000000002e-07,4.562271e-09
8606.0,5.009e-08,5.4779309999999997e-08,1.407197e-07,4.8734499999999995e-09
8607.0,3.841147e-08,5.9178510000000006e-08,1.378592e-07,5.079603000000001e-09
8608.0,5.285699e-08,6.200072e-08,1.462899e-07,5.5371119999999995e-09
8609.0,6.200998e-08,5.988859999999999e-08,1.3779229999999997e-07,4.324912e-09
8610.0,5.97852e-08,6.069759e-08,1.439362e-07,3.838980999999999e-09
8611.0,4.691406e-08,5.912134e-08,1.491412e-07,5.2038019999999996e-09
8612.0,5.678274e-08,4.8564639999999996e-08,1.278181e-07,4.541563e-09
8613.0,6.252548e-08,5.9470499999999996e-08,1.365831e-07,4.156404e-09
8614.0,5.641978e-08,5.5408599999999995e-08,1.503949e-07,4.589433e-09
8615.0,5.174323e-08,7.03874e-08,1.593438e-07,4.737294e-09
8616.0,5.259087e-08,6.222045e-08,1.444982e-07,4.847038e-09
8617.0,4.1985650000000004e-08,6.101060999999999e-08,1.326345e-07,4.858769e-09
8618.0,4.8468689999999996e-08,5.452742e-08,1.5126489999999998e-07,6.1256409999999994e-09
8619.0,4.64307e-08,4.233128e-08,1.632392e-07,5.877664e-09
8620.0,4.2912030000000004e-08,4.836406e-08,1.3904229999999999e-07,4.8993729999999995e-09
8621.0,5.767874e-08,4.424976e-08,1.4080810000000002e-07,5.283715e-09
8622.0,6.03892e-08,6.272181e-08,1.460924e-07,5.216839e-09
8623.0,5.2160279999999995e-08,6.479086999999999e-08,1.203701e-07,4.549904000000001e-09
8624.0,5.003942e-08,5.924897000000001e-08,1.592863e-07,6.008934e-09
8625.0,4.53357e-08,5.271776e-08,1.5859060000000003e-07,5.187853e-09
8626.0,4.7045769999999996e-08,6.714894999999999e-08,1.571857e-07,5.4339e-09
8627.0,5.183637999999999e-08,5.872996e-08,1.328979e-07,5.369629e-09
8628.0,3.9864199999999996e-08,4.940954e-08,1.798323e-07,4.947085e-09
8629.0,5.193694e-08,5.7468269999999996e-08,1.160855e-07,5.191616e-09
8630.0,4.9859710000000005e-08,5.6580769999999995e-08,1.5503110000000003e-07,4.1834419999999996e-09
8631.0,5.932021e-08,4.267776e-08,1.788494e-07,6.248378999999999e-09
8632.0,5.94644e-08,4.8613879999999996e-08,1.212539e-07,5.059283e-09
8633.0,4.219469999999999e-08,4.6661099999999996e-08,1.5673450000000002e-07,5.989873e-09
8634.0,5.6330929999999994e-08,5.5153239999999995e-08,1.4328129999999997e-07,4.902762e-09
8635.0,5.689551e-08,5.0363370000000005e-08,1.495517e-07,5.0693959999999994e-09
8636.0,5.2209019999999994e-08,6.64588e-08,1.23207e-07,5.549561e-09
8637.0,5.663291e-08,4.682296e-08,1.668519e-07,5.535991e-09
8638.0,5.551773000000001e-08,5.66088e-08,1.415401e-07,5.511174e-09
8639.0,4.9311179999999995e-08,4.885263e-08,1.387784e-07,5.864768e-09
8640.0,6.580233e-08,5.1486960000000004e-08,1.1918e-07,4.464089e-09
8641.0,4.809774e-08,5.999499e-08,1.4017570000000002e-07,4.696478e-09
8642.0,4.5281519999999994e-08,5.0087230000000004e-08,1.275043e-07,4.141301999999999e-09
8643.0,5.809291e-08,5.744864e-08,1.532335e-07,4.47234e-09
8644.0,5.5216779999999993e-08,5.656279000000001e-08,1.6685300000000002e-07,5.157984999999999e-09
8645.0,5.234636e-08,4.946454e-08,1.7128339999999998e-07,5.1816990000000005e-09
8646.0,5.5535030000000004e-08,4.8310820000000004e-08,1.451768e-07,5.11853e-09
8647.0,5.6182419999999995e-08,5.1409089999999996e-08,1.5612929999999998e-07,4.951622999999999e-09
8648.0,4.511803e-08,5.6434340000000003e-08,1.567315e-07,4.031608e-09
8649.0,5.93706e-08,5.6932849999999996e-08,1.485935e-07,6.184683000000001e-09
