---Measurement Setup-----------------------------------------------------------------
Device Type: Bode100
Serial Number: LG278C
Date: 5/18/2016
Time: 5:22 PM
Start Frequency (Hz): 10
Stop Frequency (Hz): 40000000
Number of Points: 1601
Sweep Mode: Logarithmic
Reference Resistance (Ohm): 50
Source Level (dBm): -10
Receiver Bandwidth (Hz): 300
Reference Signal: SourceVoltage
Attenuator CH1 (dB): 10
Attenuator CH2 (dB): 10
Input Impedance CH1 (Ohm): 1M
Input Impedance CH2 (Ohm): 1M
Probe CH1: 1:1
Probe CH2: 1:1
-------------------------------------------------------------------------------------
Frequency (Hz),TR1: Gain (Real),TR1: Gain (Imag),TR1: Gain (dB),TR1 (Without piezo): Gain (Real),TR1 (Without piezo): Gain (Imag),TR1 (Without piezo): Gain (dB),TR1 (With piezo): Gain (Real),TR1 (With piezo): Gain (Imag),TR1 (With piezo): Gain (dB),TR1 (1u cap): Gain (Real),TR1 (1u cap): Gain (Imag),TR1 (1u cap): Gain (dB),TR2: Gain (Real),TR2: Gain (Imag),TR2: Gain Unwrapped (Degree),TR2 (1u cap): Gain (Real),TR2 (1u cap): Gain (Imag),TR2 (1u cap): Gain Unwrapped (Degree)
556199.531570665,-0.186533934655349,-0.0706506776659216,-14.0026506034275,0.981631714181357,-0.206158822463777,0.0264213420822652,-0.207394359592156,-0.793056210124791,-1.72662671508908,-0.186533934655349,-0.0706506776659216,-14.0026506034275,-0.186533934655349,-0.0706506776659216,-159.255562550269,-0.186533934655349,-0.0706506776659216,-159.255562550269
561509.23871602,-0.18209143736013,-0.0619556617589875,-14.3184762886479,0.981270031480156,-0.208184575603655,0.0269799171262126,-0.244182034580397,-0.743020357425643,-2.13458596128166,-0.18209143736013,-0.0619556617589875,-14.3184762886479,-0.18209143736013,-0.0619556617589875,-161.209395928435,-0.18209143736013,-0.0619556617589875,-161.209395928435
566869.634487255,-0.179873302932878,-0.0620558651113647,-14.4122742370344,0.980768144680835,-0.209987624750706,0.0259839350199557,-0.25581209690629,-0.704710929389569,-2.50219389483699,-0.179873302932878,-0.0620558651113647,-14.4122742370344,-0.179873302932878,-0.0620558651113647,-160.965686452225,-0.179873302932878,-0.0620558651113647,-160.965686452225
572281.202778623,-0.176612419990502,-0.0581159822432885,-14.6130797868951,0.980322347641102,-0.212204753778522,0.0262507484728562,-0.25076756258146,-0.690779669617937,-2.67557246158553,-0.176612419990502,-0.0581159822432885,-14.6130797868951,-0.176612419990502,-0.0581159822432885,-161.785721988657,-0.176612419990502,-0.0581159822432885,-161.785721988657
577744.432103835,-0.175418102501359,-0.0585017374215246,-14.6605055030037,0.980082478418066,-0.214158730585626,0.0278168658417106,-0.263430132842071,-0.669545890264494,-2.85932628289341,-0.175418102501359,-0.0585017374215246,-14.6605055030037,-0.175418102501359,-0.0585017374215246,-161.556515956634,-0.175418102501359,-0.0585017374215246,-161.556515956634
583259.815640151,-0.173267712561308,-0.0524042336396533,-14.8455133845502,0.97984574560083,-0.215681164921609,0.0286385076109725,-0.282297226293549,-0.651347087409872,-2.97617072895719,-0.173267712561308,-0.0524042336396533,-14.8455133845502,-0.173267712561308,-0.0524042336396533,-163.172236217417,-0.173267712561308,-0.0524042336396533,-163.172236217417
588827.851272899,-0.17133638139209,-0.0518546818845498,-14.9423886183602,0.97928085146976,-0.217677008318649,0.0275952289995372,-0.313462689531876,-0.594856308368253,-3.4475311528436,-0.17133638139209,-0.0518546818845498,-14.9423886183602,-0.17133638139209,-0.0518546818845498,-163.161644405906,-0.17133638139209,-0.0518546818845498,-163.161644405906
594449.041640427,-0.17068651240065,-0.0449640466661065,-15.064631695812,0.978583005521305,-0.219343889964612,0.0248418616714554,-0.315223662761586,-0.539057619406946,-4.08992105952759,-0.17068651240065,-0.0449640466661065,-15.064631695812,-0.17068651240065,-0.0449640466661065,-165.241826420525,-0.17068651240065,-0.0449640466661065,-165.241826420525
600123.894179469,-0.16721574629171,-0.0446210996935734,-15.2357202198097,0.978206545411252,-0.221044188744497,0.0248942757952878,-0.300882190866877,-0.504386086038795,-4.62262211746209,-0.16721574629171,-0.0446210996935734,-15.2357202198097,-0.16721574629171,-0.0446210996935734,-165.058911469228,-0.16721574629171,-0.0446210996935734,-165.058911469228
605852.921170961,-0.167224970517013,-0.0396815980500617,-15.2960685779995,0.978417706735072,-0.222343570999416,0.029164066192886,-0.284023388060658,-0.481509709016648,-5.05120954739459,-0.167224970517013,-0.0396815980500617,-15.2960685779995,-0.167224970517013,-0.0396815980500617,-166.650917199549,-0.167224970517013,-0.0396815980500617,-166.650917199549
611636.639786278,-0.164527598668035,-0.0356902251801993,-15.4755230009548,0.97844929471478,-0.223835406961353,0.0323010178051102,-0.262593861333569,-0.467193682430344,-5.41777046828973,-0.164527598668035,-0.0356902251801993,-15.4755230009548,-0.164527598668035,-0.0356902251801993,-167.760715134552,-0.164527598668035,-0.0356902251801993,-167.760715134552
617475.572133926,-0.161799137212517,-0.0312807196279807,-15.6611110375848,0.97903104505705,-0.225569765055931,0.0405620383399606,-0.240554942688747,-0.458170036538296,-5.72211381264691,-0.161799137212517,-0.0312807196279807,-15.6611110375848,-0.161799137212517,-0.0312807196279807,-169.057967143673,-0.161799137212517,-0.0312807196279807,-169.057967143673
623370.245306669,-0.158261115717327,-0.0275564521204538,-15.8828033698462,0.979911345754182,-0.228463271196956,0.0536145022007068,-0.199876744097787,-0.46353703088804,-5.93771104225281,-0.158261115717327,-0.0275564521204538,-15.8828033698462,-0.158261115717327,-0.0275564521204538,-170.122674476017,-0.158261115717327,-0.0275564521204538,-170.122674476017
629321.191429116,-0.155068763161067,-0.0246059930715977,-16.0815178358677,0.98039452265877,-0.231177769987169,0.0630195550725739,-0.143660951462835,-0.539355634680669,-5.0648204470551,-0.155068763161067,-0.0246059930715977,-16.0815178358677,-0.155068763161067,-0.0246059930715977,-170.983595552192,-0.155068763161067,-0.0246059930715977,-170.983595552192
635328.94770575,-0.151534711066239,-0.0218649223035132,-16.3002676490624,0.979722339073948,-0.234146595658858,0.0632930993282096,-0.160738991654777,-0.627253897346797,-3.77491217898551,-0.151534711066239,-0.0218649223035132,-16.3002676490624,-0.151534711066239,-0.0218649223035132,-171.789466937181,-0.151534711066239,-0.0218649223035132,-171.789466937181
641394.056469432,-0.148577393103725,-0.0193610605456704,-16.4878186705501,0.979338978601819,-0.2372019625113,0.066241591356978,-0.225936652118653,-0.585920306180763,-4.0411818130691,-0.148577393103725,-0.0193610605456704,-16.4878186705501,-0.148577393103725,-0.0193610605456704,-172.57564463721,-0.148577393103725,-0.0193610605456704,-172.57564463721
647517.065230347,-0.145467982043239,-0.0175968346580366,-16.6815617516278,0.978936613047569,-0.240176867713016,0.0689448597956174,-0.224708486508918,-0.554369423983316,-4.46336162789581,-0.145467982043239,-0.0175968346580366,-16.6815617516278,-0.145467982043239,-0.0175968346580366,-173.10261073877,-0.145467982043239,-0.0175968346580366,-173.10261073877
653698.526725442,-0.143267415098647,-0.0153352290553298,-16.8275755790438,0.978166437298561,-0.242363660797646,0.0670119209675744,-0.207652599357136,-0.590868318253455,-4.06442615232188,-0.143267415098647,-0.0153352290553298,-16.8275755790438,-0.143267415098647,-0.0153352290553298,-173.89036838523,-0.143267415098647,-0.0153352290553298,-173.89036838523
659938.998968308,-0.14102102893576,-0.0119822467432231,-16.9830810482128,0.977668941640419,-0.245252592216951,0.0688746425191354,-0.236820707103661,-0.617800542233409,-3.58762379330082,-0.14102102893576,-0.0119822467432231,-16.9830810482128,-0.14102102893576,-0.0119822467432231,-175.143368711212,-0.14102102893576,-0.0119822467432231,-175.143368711212
666239.04529957,-0.13731354668267,-0.0103657644594726,-17.2210534120409,0.976951299622018,-0.247824676244859,0.0682997482632076,-0.288050798636289,-0.597457318894398,-3.56617891740714,-0.13731354668267,-0.0103657644594726,-17.2210534120409,-0.13731354668267,-0.0103657644594726,-175.682944395735,-0.13731354668267,-0.0103657644594726,-175.682944395735
672599.234437723,-0.134463039271678,-0.00896215518398668,-17.4086910988301,0.976270818237174,-0.250216052897025,0.0677091847729647,-0.333325623748909,-0.548345262399232,-3.85325787924968,-0.134463039271678,-0.00896215518398668,-17.4086910988301,-0.134463039271678,-0.00896215518398668,-176.186793734389,-0.134463039271678,-0.00896215518398668,-176.186793734389
679020.140530488,-0.131097987028926,-0.00752959317124601,-17.6337767710884,0.975812786380341,-0.252500366592575,0.0687961417625092,-0.361906729813276,-0.481731325937116,-4.40043665479521,-0.131097987028926,-0.00752959317124601,-17.6337767710884,-0.131097987028926,-0.00752959317124601,-176.71283686826,-0.131097987028926,-0.00752959317124601,-176.71283686826
685502.343206628,-0.127694599675353,-0.00627013448041172,-17.8660908686557,0.974805769599404,-0.255144835810712,0.0661370964942737,-0.365974211454364,-0.427317557583835,-4.99574943864362,-0.127694599675353,-0.00627013448041172,-17.8660908686557,-0.127694599675353,-0.00627013448041172,-177.188887126569,-0.127694599675353,-0.00627013448041172,-177.188887126569
692046.427628281,-0.124683640907984,-0.00533203138882588,-18.0758753580539,0.974813222809265,-0.257465548694281,0.0712845765591741,-0.366732198672423,-0.39216843928937,-5.40172545471964,-0.124683640907984,-0.00533203138882588,-18.0758753580539,-0.124683640907984,-0.00533203138882588,-177.551267656212,-0.124683640907984,-0.00533203138882588,-177.551267656212
698652.98454378,-0.121898101556799,-0.00362649650111973,-18.2762190239078,0.974175392901627,-0.259911210655982,0.0713794425018338,-0.364557710509852,-0.347815533062804,-5.95374984091564,-0.121898101556799,-0.00362649650111973,-18.2762190239078,-0.121898101556799,-0.00362649650111973,-178.295940030483,-0.121898101556799,-0.00362649650111973,-178.295940030483
705322.610340984,-0.118581978948352,-0.00227304273568521,-18.5180306777682,0.973469624971428,-0.26270111828705,0.0717359588962946,-0.352835809543476,-0.312600824784698,-6.53231740988666,-0.118581978948352,-0.00227304273568521,-18.5180306777682,-0.118581978948352,-0.00227304273568521,-178.901858367356,-0.118581978948352,-0.00227304273568521,-178.901858367356
712055.90710111,-0.115413367939027,-0.000914989113763722,-18.7546047536767,0.972843450178431,-0.265303162007136,0.0723987121179852,-0.337785102514713,-0.286589229598077,-7.07229811250138,-0.115413367939027,-0.000914989113763722,-18.7546047536767,-0.115413367939027,-0.000914989113763722,-179.545772581146,-0.115413367939027,-0.000914989113763722,-179.545772581146
718853.482653091,-0.112001625885175,-0.000541233373101069,-19.0154120414891,0.97213565537487,-0.267363717396965,0.0712066574411626,-0.321567320973362,-0.269181600738325,-7.54822371292417,-0.112001625885175,-0.000541233373101069,-19.0154120414891,-0.112001625885175,-0.000541233373101069,-179.723127710105,-0.112001625885175,-0.000541233373101069,-179.723127710105
725715.950628437,-0.108615576075903,-0.000325037631554423,-19.2821189084206,0.971457591604189,-0.270317680615955,0.0723617853944719,-0.308637482365029,-0.259342834667941,-7.89104406172029,-0.108615576075903,-0.000325037631554423,-19.2821189084206,-0.108615576075903,-0.000325037631554423,-179.828539979703,-0.108615576075903,-0.000325037631554423,-179.828539979703
732643.930516641,-0.105336800237032,-0.000348263668110822,-19.5483500904064,0.970959453751688,-0.272682257763729,0.0737128654220399,-0.301515255382075,-0.252673482425299,-8.10354362005205,-0.105336800237032,-0.000348263668110822,-19.5483500904064,-0.105336800237032,-0.000348263668110822,-179.810569852218,-0.105336800237032,-0.000348263668110822,-179.810569852218
739638.047721092,-0.102116179388099,-0.000403761669109969,-19.8180409526587,0.970125630147471,-0.275600499373959,0.0736338681147619,-0.298054262869253,-0.236320837886794,-8.39579847136377,-0.102116179388099,-0.000403761669109969,-19.8180409526587,-0.102116179388099,-0.000403761669109969,-179.773456868899,-0.102116179388099,-0.000403761669109969,-179.773456868899
746698.933615532,-0.099232711496077,-7.78457680581652E-05,-20.0669001583544,0.969822646899292,-0.278167020191596,0.0771913305731524,-0.286352080871799,-0.216950295753039,-8.89191699174219,-0.099232711496077,-7.78457680581652E-05,-20.0669001583544,-0.099232711496077,-7.78457680581652E-05,-179.955052794784,-0.099232711496077,-7.78457680581652E-05,-179.955052794784
753827.225601058,-0.0961141101262189,0.000102463025206914,-20.3442520768249,0.96874456385905,-0.280878042794934,0.0747402005855642,-0.266499111985461,-0.203831368092295,-9.48581179162858,-0.0961141101262189,0.000102463025206914,-20.3442520768249,-0.0961141101262189,0.000102463025206914,-180.061080487234,-0.0961141101262189,0.000102463025206914,-180.061080487234
761023.567163651,-0.0930810251445455,0.000230556207711974,-20.6227502005313,0.968281416355533,-0.283581456727418,0.0774237866251511,-0.244719988570748,-0.19943868014502,-10.0146316829559,-0.0930810251445455,0.000230556207711974,-20.6227502005313,-0.0930810251445455,0.000230556207711974,-180.141917975299,-0.0930810251445455,0.000230556207711974,-180.141917975299
768288.607932281,-0.0900523099869137,0.00030841645500911,-20.9100519059998,0.967513021381011,-0.28631073068726,0.0777136110728939,-0.222972939091859,-0.211716597853155,-10.2438050022766,-0.0900523099869137,0.00030841645500911,-20.9100519059998,-0.0900523099869137,0.00030841645500911,-180.196229192966,-0.0900523099869137,0.00030841645500911,-180.196229192966
775623.003737529,-0.0872115453493687,0.000363104016516132,-21.1884450761621,0.966900742767709,-0.288663431609723,0.0784316858896851,-0.212839683790342,-0.228986386417141,-10.0994767797179,-0.0872115453493687,0.000363104016516132,-21.1884450761621,-0.0872115453493687,0.000363104016516132,-180.238548776735,-0.0872115453493687,0.000363104016516132,-180.238548776735
783027.416670812,-0.0843439457915049,0.000334792150612752,-21.4788532859019,0.96605324570178,-0.291995207654637,0.0796959327674655,-0.223870966513365,-0.246015599003341,-9.56080435351106,-0.0843439457915049,0.000334792150612752,-21.4788532859019,-0.0843439457915049,0.000334792150612752,-180.227426833321,-0.0843439457915049,0.000334792150612752,-180.227426833321
790502.515144134,-0.081449715485526,0.000209382164341287,-21.7821798679216,0.965473517946231,-0.29448391849125,0.0811446637243878,-0.246431263752702,-0.231420391496045,-9.42015459171934,-0.081449715485526,0.000209382164341287,-21.7821798679216,-0.081449715485526,0.000209382164341287,-180.147289500326,-0.081449715485526,0.000209382164341287,-180.147289500326
798048.973950436,-0.0790848798903431,0.000125924856507574,-22.0381198016198,0.964670045286788,-0.297493903804431,0.0821293169130562,-0.243920657163856,-0.20220388468175,-9.98336809659195,-0.0790848798903431,0.000125924856507574,-22.0381198016198,-0.0790848798903431,0.000125924856507574,-180.091230545285,-0.0790848798903431,0.000125924856507574,-180.091230545285
805667.474324505,-0.0763933031530059,0.000242283192550771,-22.3388505405106,0.964177473369664,-0.300359508966892,0.0853801840341767,-0.22867051378093,-0.185899363553311,-10.6123629167438,-0.0763933031530059,0.000242283192550771,-22.3388505405106,-0.0763933031530059,0.000242283192550771,-180.181714329186,-0.0763933031530059,0.000242283192550771,-180.181714329186
813358.704004476,-0.0736912755670631,-8.01271398191185E-06,-22.6516784675551,0.963184004960341,-0.30308911795034,0.0842405128597428,-0.218400035916349,-0.177515006745952,-11.0121914614869,-0.0736912755670631,-8.01271398191185E-06,-22.6516784675551,-0.0736912755670631,-8.01271398191185E-06,-179.993770026529,-0.0736912755670631,-8.01271398191185E-06,-179.993770026529
821123.357293905,-0.0716881477078029,-0.00013556964401976,-22.8910372855612,0.962649666971788,-0.306221771928676,0.087986053544108,-0.212177397300792,-0.164975356916264,-11.4124561136994,-0.0716881477078029,-0.00013556964401976,-22.8910372855612,-0.0716881477078029,-0.00013556964401976,-179.89164793036,-0.0716881477078029,-0.00013556964401976,-179.89164793036
828962.135124462,-0.0690712147225454,0.000179177824590168,-23.2140288987519,0.961649291224588,-0.308790184695302,0.086515761901749,-0.199044392454516,-0.149129668896532,-12.0860182074323,-0.0690712147225454,0.000179177824590168,-23.2140288987519,-0.0690712147225454,0.000179177824590168,-180.148630802925,-0.0690712147225454,0.000179177824590168,-180.148630802925
836875.745119188,-0.0663414440696629,-0.00021491325358049,-23.5642560102404,0.960848907976459,-0.311857093975731,0.0880682590691041,-0.182477039782329,-0.13899079299506,-12.788796075749,-0.0663414440696629,-0.00021491325358049,-23.5642560102404,-0.0663414440696629,-0.00021491325358049,-179.814390845874,-0.0663414440696629,-0.00021491325358049,-179.814390845874
844864.901656386,-0.0646410611346381,-0.000211221232415342,-23.7897840873549,0.960367140685659,-0.314832922142278,0.0920640409124699,-0.166684963148025,-0.132725113672542,-13.4294574715705,-0.0646410611346381,-0.000211221232415342,-23.7897840873549,-0.0646410611346381,-0.000211221232415342,-179.812780887619,-0.0646410611346381,-0.000211221232415342,-179.812780887619
852930.325934103,-0.0620079398882522,-0.000200445583188966,-24.1510085609908,0.959625596760662,-0.317933708279599,0.0943522726694069,-0.152316103064904,-0.128865219723489,-14.0004665966538,-0.0620079398882522,-0.000200445583188966,-24.1510085609908,-0.0620079398882522,-0.000200445583188966,-179.814787494047,-0.0620079398882522,-0.000200445583188966,-179.814787494047
861072.746035239,-0.0596612369108936,-0.000699362962927862,-24.485558213326,0.958477960697468,-0.320851122883197,0.0929170075620112,-0.139475129066894,-0.12604909246774,-14.517127441195,-0.0596612369108936,-0.000699362962927862,-24.485558213326,-0.0596612369108936,-0.000699362962927862,-179.328396242272,-0.0596612369108936,-0.000699362962927862,-179.328396242272
869292.896993264,-0.0581381728042596,-0.000802002391804529,-24.7099460672011,0.957518783672355,-0.323893023120008,0.0934418372160078,-0.127833180645642,-0.125111297382042,-14.9492930385572,-0.0581381728042596,-0.000802002391804529,-24.7099460672011,-0.0581381728042596,-0.000802002391804529,-179.209668354759,-0.0581381728042596,-0.000802002391804529,-179.209668354759
877591.520858585,-0.0559063750583387,-0.000574770085709497,-25.0503143102137,0.956703117852931,-0.326731886149875,0.0946559065457565,-0.119490807471133,-0.124251518921798,-15.2700244491098,-0.0559063750583387,-0.000574770085709497,-25.0503143102137,-0.0559063750583387,-0.000574770085709497,-179.410966283092,-0.0559063750583387,-0.000574770085709497,-179.410966283092
885969.366765516,-0.0532007954203044,-0.00109513011907117,-25.4797976163326,0.955873237041775,-0.329882097502424,0.0967004598108933,-0.112318566548483,-0.120858576385984,-15.6507588814893,-0.0532007954203044,-0.00109513011907117,-25.4797976163326,-0.0532007954203044,-0.00109513011907117,-178.820741814593,-0.0532007954203044,-0.00109513011907117,-178.820741814593
894427.190999918,-0.0527853020621353,-0.00120598806989482,-25.5474734064073,0.955047748827273,-0.332956319027246,0.0986549280496761,-0.103348015435109,-0.116719595082988,-16.1431730854321,-0.0527853020621353,-0.00120598806989482,-25.5474734064073,-0.0527853020621353,-0.00120598806989482,-178.691188553493,-0.0527853020621353,-0.00120598806989482,-178.691188553493
902965.75706746,-0.0500244836164305,-0.000925873114448903,-26.0148602464057,0.953909806381536,-0.336163880845687,0.0985443788198566,-0.093940759949272,-0.113823112727493,-16.6193081132001,-0.0500244836164305,-0.000925873114448903,-26.0148602464057,-0.0500244836164305,-0.000925873114448903,-178.939667903145,-0.0500244836164305,-0.000925873114448903,-178.939667903145
911585.835762553,-0.0484474544909427,-0.00147839163854718,-26.2905385176761,0.953111633521914,-0.339457937619892,0.101529660771521,-0.0851904473359714,-0.111764469503003,-17.0446129039793,-0.0484474544909427,-0.00147839163854718,-26.2905385176761,-0.0484474544909427,-0.00147839163854718,-178.252140908858,-0.0484474544909427,-0.00147839163854718,-178.252140908858
920288.205237919,-0.0466816376396402,-0.00125314429243457,-26.6139498249582,0.952202188988004,-0.342422357932707,0.102753911319344,-0.0768232449051353,-0.109259814764794,-17.4861688190724,-0.0466816376396402,-0.00125314429243457,-26.6139498249582,-0.0466816376396402,-0.00125314429243457,-178.462293886753,-0.0466816376396402,-0.00125314429243457,-178.462293886753
929073.651074845,-0.0447699557016406,-0.0012137544092187,-26.977075807644,0.951087671258344,-0.345616545934178,0.103078261385178,-0.0677140178108311,-0.107249665596605,-17.9350660844709,-0.0447699557016406,-0.0012137544092187,-26.977075807644,-0.0447699557016406,-0.0012137544092187,-178.447039462973,-0.0447699557016406,-0.0012137544092187,-178.447039462973
937942.9663541,-0.0428586148171173,-0.00101888016624473,-27.3567836306499,0.950126676909551,-0.348895017462083,0.104985820156188,-0.0594058861281791,-0.10680159842791,-18.2577614158851,-0.0428586148171173,-0.00101888016624473,-27.3567836306499,-0.0428586148171173,-0.00101888016624473,-178.638160850036,-0.0428586148171173,-0.00101888016624473,-178.638160850036
946896.951727518,-0.0409862189546256,-0.00128058872405585,-27.7430053223,0.948823361566031,-0.35240641153793,0.104933316963042,-0.0513250869664804,-0.106013238520447,-18.5782738187894,-0.0409862189546256,-0.00128058872405585,-27.7430053223,-0.0409862189546256,-0.00128058872405585,-178.210411465011,-0.0409862189546256,-0.00128058872405585,-178.210411465011
955936.41549029,-0.0392990155990028,-0.00130641631206558,-28.1075698433759,0.947643058279182,-0.355722466357071,0.105398715563298,-0.0439538339323623,-0.107483888102781,-18.7015788272364,-0.0392990155990028,-0.00130641631206558,-28.1075698433759,-0.0392990155990028,-0.00130641631206558,-178.096018814407,-0.0392990155990028,-0.00130641631206558,-178.096018814407
965062.173653913,-0.0371907458547921,-0.0014344673940772,-28.5848460952247,0.946780716378661,-0.359030364806947,0.108494866070557,-0.0398301877066734,-0.108376868152378,-18.7510504020387,-0.0371907458547921,-0.0014344673940772,-28.5848460952247,-0.0371907458547921,-0.0014344673940772,-177.791165386747,-0.0371907458547921,-0.0014344673940772,-177.791165386747
974275.050019869,-0.0353359870704707,-0.00183040870552774,-29.0240178380317,0.945361686172546,-0.362084655905771,0.106450563449219,-0.0357345219883991,-0.106681766596416,-18.9763643936964,-0.0353359870704707,-0.00183040870552774,-29.0240178380317,-0.0353359870704707,-0.00183040870552774,-177.034721505413,-0.0353359870704707,-0.00183040870552774,-177.034721505413
983575.876253978,-0.0340107933818782,-0.00210790974186509,-29.3510144415451,0.944522721279217,-0.36519982666086,0.109331594705286,-0.0305106394271854,-0.105080811193727,-19.2180151537159,-0.0340107933818782,-0.00210790974186509,-29.3510144415451,-0.0340107933818782,-0.00210790974186509,-176.453477425448,-0.0340107933818782,-0.00210790974186509,-176.453477425448
992965.491961488,-0.03232664971769,-0.00223539442672087,-29.7880686665893,0.943213023949659,-0.369123428455874,0.11106263391437,-0.0258796662446128,-0.103550168467435,-19.4338498398349,-0.03232664971769,-0.00223539442672087,-29.7880686665893,-0.03232664971769,-0.00223539442672087,-176.04428221677,-0.03232664971769,-0.00223539442672087,-176.04428221677
1002444.74476285,-0.0309077263334546,-0.00237007980502087,-30.1731962570986,0.941545666286343,-0.372558998878164,0.108545363166311,-0.0209430498392549,-0.10121781189681,-19.7128007237168,-0.0309077263334546,-0.00237007980502087,-30.1731962570986,-0.0309077263334546,-0.00237007980502087,-175.61500139417,-0.0309077263334546,-0.00237007980502087,-175.61500139417
1012014.49037026,-0.0287619645053921,-0.00246430808054857,-30.7918641425639,0.94062273621256,-0.375666024552481,0.111033762354574,-0.0154806360700201,-0.0988121084480483,-19.9984876725235,-0.0287619645053921,-0.00246430808054857,-30.7918641425639,-0.0287619645053921,-0.00246430808054857,-175.102891345411,-0.0287619645053921,-0.00246430808054857,-175.102891345411
1021675.59266488,-0.0273163976218676,-0.00309929135885824,-31.2159817713179,0.939381448097184,-0.379248255908772,0.112602561640347,-0.00920628305546232,-0.0964285786597948,-20.276478034299,-0.0273163976218676,-0.00309929135885824,-31.2159817713179,-0.0273163976218676,-0.00309929135885824,-173.526958724393,-0.0273163976218676,-0.00309929135885824,-173.526958724393
1031428.92377483,-0.0256138415932186,-0.00340915132316328,-31.7542435158281,0.938063034420007,-0.382746573366465,0.113408436802668,-0.0022476989721518,-0.0951330436863446,-20.4309484767412,-0.0256138415932186,-0.00340915132316328,-31.7542435158281,-0.0256138415932186,-0.00340915132316328,-172.418604608823,-0.0256138415932186,-0.00340915132316328,-172.418604608823
1041275.36415393,-0.0239636122479653,-0.00404435609891159,-32.2869808023597,0.936967142371469,-0.386117571722076,0.115679930515312,0.00429694869311129,-0.095032547304399,-20.4336827389593,-0.0239636122479653,-0.00404435609891159,-32.2869808023597,-0.0239636122479653,-0.00404435609891159,-170.420422772356,-0.0239636122479653,-0.00404435609891159,-170.420422772356
1051215.80266117,-0.0237088566760896,-0.0057195582804251,-32.2561207772559,0.935768892672881,-0.389635896486967,0.11773187822467,0.00993268628139675,-0.0955065715849128,-20.3526137887602,-0.0237088566760896,-0.0057195582804251,-32.2561207772559,-0.0237088566760896,-0.0057195582804251,-166.437031344203,-0.0237088566760896,-0.0057195582804251,-166.437031344203
1061251.13664093,-0.0235253836372886,-0.00553238932024203,-32.3354922303167,0.93428625362139,-0.393158787228683,0.11766882817792,0.0146699910493463,-0.0955257576697467,-20.2963550052403,-0.0235253836372886,-0.00553238932024203,-32.3354922303167,-0.0235253836372886,-0.00553238932024203,-166.76639206523,-0.0235253836372886,-0.00553238932024203,-166.76639206523
1071382.27200404,-0.0216341317053772,-0.00367712586216091,-33.1735238161617,0.932892155160546,-0.396686268486425,0.118442836336304,0.0197955307530703,-0.0951987413592006,-20.243539283373,-0.0216341317053772,-0.00367712586216091,-33.1735238161617,-0.0216341317053772,-0.00367712586216091,-170.353696081163,-0.0216341317053772,-0.00367712586216091,-170.353696081163
1081610.12330949,-0.0193697323480355,-0.00404034348721757,-34.0725613484143,0.93119298722124,-0.40006059226181,0.116418434077007,0.025141672400616,-0.0955227870114322,-20.1069675789023,-0.0193697323480355,-0.00404034348721757,-34.0725613484143,-0.0193697323480355,-0.00404034348721757,-168.217586371949,-0.0193697323480355,-0.00404034348721757,-168.217586371949
1091935.61384705,-0.0171481039921231,-0.00518187906604244,-34.9361764107284,0.929497886244679,-0.403884925650163,0.116082275613828,0.0300180869176895,-0.0964088179756613,-19.9158100405005,-0.0171481039921231,-0.00518187906604244,-34.9361764107284,-0.0171481039921231,-0.00518187906604244,-163.186034060144,-0.0171481039921231,-0.00518187906604244,-163.186034060144
1102359.67572056,-0.016280785610805,-0.0065350948598342,-35.1177167652446,0.92766758270666,-0.407732828795406,0.114914445820947,0.0342156000348716,-0.0977960224975887,-19.6920728442788,-0.016280785610805,-0.0065350948598342,-35.1177167652446,-0.016280785610805,-0.0065350948598342,-158.129511673756,-0.016280785610805,-0.0065350948598342,-158.129511673756
1112883.24993213,-0.0165262598049853,-0.00620312072885301,-35.0640816798738,0.925856490151013,-0.411043433726667,0.11218020904474,0.0372032517970773,-0.0991589967577656,-19.5013920949413,-0.0165262598049853,-0.00620312072885301,-35.0640816798738,-0.0165262598049853,-0.00620312072885301,-159.426408722651,-0.0165262598049853,-0.00620312072885301,-159.426408722651
1123507.28646705,-0.0141529489589272,-0.00689830742328941,-36.0573642072613,0.924028549715812,-0.414436943733695,0.109723975700851,0.0392318197619758,-0.0992501493738158,-19.4348665364076,-0.0141529489589272,-0.00689830742328941,-36.0573642072613,-0.0141529489589272,-0.00689830742328941,-154.014872253535,-0.0141529489589272,-0.00689830742328941,-154.014872253535
1134232.74437955,-0.0136790158972163,-0.00827250691453193,-35.9252437546009,0.921798143336593,-0.417642365894314,0.103580408505222,0.0421297882460641,-0.0980913812453204,-19.432156199067,-0.0136790158972163,-0.00827250691453193,-35.9252437546009,-0.0136790158972163,-0.00827250691453193,-148.836174499501,-0.0136790158972163,-0.00827250691453193,-148.836174499501
1145060.59187939,-0.011720060860149,-0.0114421422388638,-35.7140774341886,0.919876864840654,-0.420419008128367,0.0984404278271657,0.0461557156694222,-0.0972065735300343,-19.3631139212007,-0.011720060860149,-0.0114421422388638,-35.7140774341886,-0.011720060860149,-0.0114421422388638,-135.687447557021,-0.011720060860149,-0.0114421422388638,-135.687447557021
